date,open,high,low,close
2011/07/29,4465.0,4468.8,4421.1,4424.6
2011/07/28,4518.5,4518.5,4463.8,4463.8
2011/07/27,4564.4,4570.5,4536.6,4537.4
2011/07/26,4530.4,4582.7,4530.4,4573.3
2011/07/25,4602.9,4602.9,4529.2,4530.4
2011/07/22,4556.0,4612.2,4556.0,4602.9
2011/07/21,4551.7,4576.1,4551.3,4556.0
2011/07/20,4468.1,4549.7,4468.1,4549.7
2011/07/19,4461.5,4480.9,4445.0,4468.1
2011/07/18,4473.5,4477.6,4450.6,4472.0
2011/07/15,4490.7,4490.7,4454.3,4473.5
2011/07/14,4514.8,4515.2,4464.9,4490.7
2011/07/13,4495.4,4528.3,4487.0,4514.8
2011/07/12,4582.3,4582.3,4491.7,4495.4
2011/07/11,4641.3,4641.5,4579.7,4582.3
2011/07/08,4615.9,4657.4,4615.2,4654.7
2011/07/07,4605.0,4617.2,4584.5,4605.5
2011/07/06,4598.5,4614.2,4582.5,4605.0
2011/07/05,4610.7,4626.8,4592.2,4598.1
2011/07/04,4603.5,4640.1,4602.7,4610.7
2011/07/01,4612.3,4622.0,4577.8,4591.2
