date,open,high,low,close
2011/02/28,4836.5,4840.4,4815.4,4830.5
2011/02/25,4809.3,4845.9,4799.2,4836.5
2011/02/24,4845.9,4845.9,4803.4,4809.3
2011/02/23,4856.7,4856.7,4831.5,4845.9
2011/02/21,4936.7,4936.7,4881.6,4900.0
2011/02/18,4938.4,4938.8,4925.0,4936.7
2011/02/17,4930.2,4944.4,4930.2,4938.4
2011/02/16,4931.0,4939.7,4918.2,4930.2
2011/02/15,4935.8,4938.9,4919.2,4931.0
2011/02/14,4880.9,4938.2,4880.9,4935.8
2011/02/11,4914.4,4914.4,4880.9,4880.9
2011/02/10,4904.8,4915.0,4901.4,4914.4
2011/02/09,4890.4,4931.2,4890.4,4904.8
2011/02/08,4868.6,4892.9,4868.5,4890.4
2011/02/07,4862.7,4869.6,4859.5,4868.6
2011/02/04,4820.6,4870.2,4820.6,4862.7
2011/02/03,4796.5,4824.7,4792.0,4820.6
2011/02/02,4752.1,4807.6,4752.1,4796.5
2011/02/01,4753.9,4767.1,4751.8,4752.1
