url_id,url,date,title,summary,extraction_date,author
0b582828f14733117e02a3ffff70d1cb,https://www.afr.com/markets/equity-markets/asx-to-slip-rba-in-focus-20190928-p52vqi,2019/09/30,"ASX to slip, RBA in focus","Australian shares are set to slip at the open, with sentiment dented by a potential escalation in the trade war between the US and China.",18-04-2021,Timothy Moore
c9c994d47b013b91f91827b52db312c4,https://www.afr.com/markets/equity-markets/asx-to-rise-techs-dent-wall-street-20190927-p52vdg,2019/09/27,"ASX to rise, techs dent Wall Street",Australian shares are poised to end the week on a positive note. Wall St retreats. $A flat.,18-04-2021,Timothy Moore
7ca42e7016cae5cea7f5d9adfbcf863d,https://www.afr.com/markets/equity-markets/asx-to-rise-on-us-china-trade-hopes-20190926-p52v0h,2019/09/26,ASX to rise on US-China trade hopes,"Australian shares are poised to open higher, buoyed by President Trump's comments that a trade deal with China was closer than many people think.",18-04-2021,Timothy Moore
bf57866e965b37f1f22298a32964ceaf,https://www.afr.com/markets/equity-markets/asx-to-drop-on-trump-s-china-rhetoric-impeachment-20190925-p52ulo,2019/09/25,"ASX to drop on Trump's China rhetoric, impeachment","Australian shares are poised to tumble 1.2 per cent at the open, as Wall Street fell on weak consumer data and a fresh attack by President Trump on China.",18-04-2021,Timothy Moore
0ebefd2d1aaaf5ae2e0fa31252e9bf10,https://www.afr.com/markets/equity-markets/asx-to-drop-euro-zone-outlook-dims-20190924-p52u80,2019/09/24,"ASX to drop, Euro zone outlook dims","Australian shares are poised to open lower, as data all but confirmed Germany is in recession and the outlook for Europe has turned bleaker.",18-04-2021,Timothy Moore
1c553a35344faa0c043a25584fba90d1,https://www.afr.com/markets/equity-markets/asx-set-to-open-flat-on-trade-tensions-20190921-p52tij,2019/09/23,ASX set to open flat on trade tensions,Australian shares are poised to open little changed after US President Donald Trump said he sees no end in sight to his trade war with China.,18-04-2021,Timothy Moore
e80817fa7e0424fcc06d8977d6810ddb,https://www.afr.com/markets/equity-markets/asx-to-rise-s-and-p-500-nears-record-20190920-p52t5n,2019/09/20,"ASX to rise, S&P 500 nears record",Microsoft's plan to repurchase up to $US40 billion of its own stock lifted the S&P 500 towards a record high. ASX futures followed. $A sinks on rate cut bets.,18-04-2021,Timothy Moore
ebb6792318b2218f83e9415bc5edfaea,https://www.afr.com/markets/equity-markets/asx-to-edge-up-powell-reassures-20190919-p52ss7,2019/09/19,"ASX to edge up, Powell reassures",Australian share are set to edge higher. Wall St recouped losses after the Fed signalled policymakers are divided on where rates are heading.,18-04-2021,Timothy Moore
fbcf1e12509f98d2897da8395e402608,https://www.afr.com/markets/equity-markets/asx-to-edge-up-fed-in-focus-20190918-p52scs,2019/09/18,"ASX to edge up, Fed in focus",Australian shares are poised to open higher as oil bounced and Wall St rallied into the close. Fed decision awaited.,18-04-2021,Timothy Moore
27be2a6280748e590fcd30f1811336b5,https://www.afr.com/markets/equity-markets/asx-set-to-slip-wall-st-sinks-oil-surges-20190917-p52rzh,2019/09/17,"ASX set to slip, Wall St sinks, oil surges","Australian shares are poised to open lower, as energy stocks helped to check losses on Wall Street. Oil leapt 14% in New York.",18-04-2021,Timothy Moore
8775671dcf61713c2256202905093858,https://www.afr.com/markets/equity-markets/asx-set-to-slip-fed-decision-awaited-20190914-p52r8h,2019/09/16,"ASX set to slip, Fed decision awaited",Australian shares are poised to be sidelined this morning and the next few days as global investors await a signal from US policymakers on rates.,18-04-2021,Timothy Moore
7a05ef623a41760644c4236f0f57905d,https://www.afr.com/markets/equity-markets/asx-set-to-rise-wall-st-advances-20190913-p52qv1,2019/09/13,"ASX set to rise, Wall St advances",Australian shares are poised to open higher as tech stocks extended their rebound and lifted Wall Street. Iron ore surges.,18-04-2021,Timothy Moore
6811f17d40fdd5b4c807a0ed4ef81bd9,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-apple-paces-wall-st-higher-20190912-p52qga,2019/09/12,"ASX poised to rise, Apple paces Wall St higher",Enthusiasm with Apple's latest product barrage has bolstered Wall Street and set the stage for an opening advance for Australian shares.,18-04-2021,Timothy Moore
43248c054b0d76ad8bf2bf3465f42f72,https://www.afr.com/markets/equity-markets/asx-to-edge-higher-at-open-20190911-p52q1a,2019/09/11,ASX to edge higher at open,"Australian shares are set to open modestly higher as technology shares fell in New York, dragging Wall Street's three main benchmarks lower.",18-04-2021,Timothy Moore
26bba0e18e47d7ddb6e4ee10d6cebe3d,https://www.afr.com/markets/equity-markets/asx-to-open-lower-20190910-p52po9,2019/09/10,ASX to open lower,A weak lead from both Europe and Wall Street is poised to drag Australian shares lower at the open. Atalassian drops 7pc in New York.,18-04-2021,Timothy Moore
