url_id,url,date,title,summary,extraction_date,author
f88118e85f9b8f5bde547e970cb93262,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-at-open-capex-data-in-focus-20190228-h1bt53,2019/02/28,"ASX poised to open flat, capex data in focus",Australian shares are poised to open little changed after a late sell-off on Wall St. Capex ahead.,18-04-2021,Timothy Moore
f481f9e4e0d9644e7ac47b111e6cf53c,https://www.afr.com/markets/equity-markets/asx-poised-to-open-higher-wall-st-flat-20190227-h1brd0,2019/02/27,"ASX poised to open higher, Wall St flat",Australian shares are poised to open higher. Shares on Wall Street appear headed for a flat close.,18-04-2021,Timothy Moore
c85d291cdf6f79cd9ec66e79ea916835,https://www.afr.com/markets/equity-markets/asx-set-to-edge-lower-wall-st-lifted-by-tradetalk-optimism-20190226-h1bpmm,2019/02/26,"ASX set to edge lower, Wall St lifted by trade-talk optimism",Australian shares were pointing to modest opening losses despite a rally on Wall Street.,18-04-2021,Timothy Moore
df062b46a0f8476450b0e33bb3225fdf,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-trade-talks-in-focus-20190223-h1bmle,2019/02/25,"ASX poised to rise, trade talks in focus","Australian shares are poised to open higher, amid positioning for positive news on the US-China trade talks. ",18-04-2021,Timothy Moore
1822c254de85471792867b89a27cb57a,https://www.afr.com/markets/equity-markets/asx-poised-to-edge-higher-philip-lowes-testimony-awaited-20190222-h1bktg,2019/02/22,"ASX poised to edge lower, Philip Lowe's testimony awaited",Australian share futures have turned lower as Wall St extended losses. Philip Lowe testimony ahead.,18-04-2021,Timothy Moore
1709457e8e31b285c11f42c5d549c8ca,https://www.afr.com/markets/equity-markets/asx-poised-to-open-higher-jobs-report-awaited-20190221-h1birk,2019/02/21,"ASX poised to open higher, jobs report awaited","Australian shares are poised to open higher, ahead of the latest jobs report. ",18-04-2021,Timothy Moore
ab3aa806bfe6c078b8f1527f74702b66,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-earnings-flood-to-continue-20190220-h1bh4u,2019/02/20,"ASX poised to rise, earnings flood to continue","Australian shares are poised to open higher. Results expected from Woolworths, APA, Dominos, WiseTech among others.",18-04-2021,Timothy Moore
79de1c0ffec749e85e0ae9e54a5e7200,https://www.afr.com/markets/equity-markets/asx-poised-to-flat-start-rba-minutes-ahead-20190219-h1bfc2,2019/02/19,"ASX poised to open flat, RBA minutes ahead",Australian shares are poised for a flat open as investors await results and the minutes from the latest RBA meeting.,18-04-2021,Timothy Moore
014cc54ee0ae0d639388dc0401c48890,https://www.afr.com/markets/equity-markets/asx-poised-to-open-higher-on-wall-st-hope-for-uschina-trade-talks-20190216-h1bc3s,2019/02/18,ASX poised to open higher on Wall St hope for US-China trade talks ,"Australian shares are poised to advance, bolstered by Wall Street's optimism about the US-China trade negotiations.",18-04-2021,Timothy Moore
7e768af439ba947c872a7fe466e5d591,https://www.afr.com/markets/equity-markets/asx-poised-to-edge-higher-us-retail-sales-data-dents-sentiment-20190215-h1bace,2019/02/15,"ASX poised to open lower, US retail sales data dents sentiment","Australian shares are poised to open lower, extending Thursday's modest losses.",18-04-2021,Timothy Moore
14f83cfc4a17900476fef8a136f19f00,https://www.afr.com/markets/equity-markets/asx-poised-to-edge-higher-china-trade-data-ahead-20190214-h1b8hr,2019/02/14,"ASX poised to open lower, China trade data ahead","Australian shares are poised to open lower as earnings accelerate, and ahead of consumer inflation and China trade data.",18-04-2021,Timothy Moore
2b81883227b4b6e077b71d2cfb527559,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-on-trade-shutdown-optimism-20190213-h1b6rk,2019/02/13,"ASX poised to rise on trade, shutdown optimism","Australian shares are poised to open higher, bolstered by advances in Europe and on Wall Street.",18-04-2021,Timothy Moore
5041aeba2f97ca3398bcc5fd75e50ad7,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-a-slips-20190212-h1b4zg,2019/02/12,"ASX poised to rise, $A slips",Australian shares are poised to open higher as investors await corporate results. NAB business surveys pending.,18-04-2021,Timothy Moore
93760c446a4689aadc21d445fef48b40,https://www.afr.com/markets/equity-markets/australias-sharemarket-set-for-muted-open-to-week-20190209-h1b1wc,2019/02/11,Australia's sharemarket set for muted open to week,Australian shares are poised to edge lower at the open after Wall Street closed mixed. Iron ore on radar.,18-04-2021,Timothy Moore
52005958166b38c92b3bd4481830410e,https://www.afr.com/markets/equity-markets/asx-to-tumble-on-trade-angst-20190208-h1b00i,2019/02/08,ASX to tumble on trade angst,"Australian shares are expected to open lower, as optimism about a trade truce between the US and China faded.

",18-04-2021,Timothy Moore
fb3d5754262e831b94c75b2cbe28781b,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-for-fourth-session-a-drops-on-rba-capitulation-20190207-h1ay9i,2019/02/07,"ASX poised to rise for fourth session, $A drops on RBA capitulation",Australian shares are poised to rise for a fourth session. $A drops on RBA's dovish tilt.,18-04-2021,Timothy Moore
9e03719b54bbe54811b4623787d17f00,https://www.afr.com/markets/equity-markets/asx-set-to-edge-higher-rba-speech-ahead-20190206-h1awln,2019/02/06,"ASX set to edge higher, RBA speech ahead",Australian shares are poised to rise ahead of a midday speech by RBA governor Philip Lowe.,18-04-2021,Timothy Moore
9731f0d3232a3b19d808e75188f0053c,https://www.afr.com/markets/equity-markets/asx-poised-to-edge-higher-techs-rally-on-wall-st-20190205-h1auy0,2019/02/05,"ASX poised to open higher, techs rally on Wall St","Australian shares are set to open higher, with banks bolstered by the Hayne report. RBA decision ahead.",18-04-2021,Timothy Moore
ec4ca4863ab787bb05c4066b7f521334,https://www.afr.com/markets/equity-markets/asx-poised-open-higher-as-hayne-report-looms-20190202-h1arwb,2019/02/04,ASX poised open higher as Hayne report looms,Australian shares are poised to open higher though traders are awaiting the release of Commissioner Hayne's report.,18-04-2021,Timothy Moore
8e943b4fa4e4d0be7f8e23b9619ed5f9,https://www.afr.com/markets/equity-markets/asx-poised-to-start-february-in-positive-territory-20190201-h1aq1q,2019/02/01,ASX poised to start February in positive territory,"Australian shares, which rallied 3.9 per cent last month, are poised to open February on a positive note.",18-04-2021,Timothy Moore
