url_id,url,date,title,summary,extraction_date,author
3fc899be7cfa64a89acf617b89f9720d,https://www.afr.com/markets/equity-markets/asx-to-rise-on-renewed-trade-optimism-20190830-p52m8j,2019/08/30,ASX to rise on renewed trade optimism,Positive comments from Beijing and Washington on efforts to resolve their trade dispute are underpinning a rally of global equities.,18-04-2021,Timothy Moore
f846d4898f6525224b6d6e1e8963ae9e,https://www.afr.com/markets/equity-markets/asx-poised-to-open-higher-on-trade-hopes-20190830-p52m9c,2019/08/30,ASX poised to open higher on trade hopes,Australian shares are poised to catch a wave of optimism that lifted both European and Wall Street equities.,18-04-2021,Timothy Moore
265d81b4d1da4a65fe0668050d084fbf,https://www.afr.com/markets/equity-markets/asx-to-rise-on-us-china-trade-optimism-20190830-p52m8r,2019/08/30,ASX to rise on US-China trade optimism,Positive comments from Beijing and Washington on efforts to resolve their trade dispute is underpinning a rally of global equities.,18-04-2021,Timothy Moore
0799ea1379bae12b1d0981240a6a7ecf,https://www.afr.com/markets/equity-markets/asx-futures-point-to-modest-opening-loss-20190829-p52lt5,2019/08/29,ASX futures point to modest opening loss,Australian shares are set to edge lower at the open. Wall Street advanced as oil boosted energy majors.,18-04-2021,Timothy Moore
e08775e57f3d9324698ce6ddac426054,https://www.afr.com/markets/equity-markets/asx-to-open-lower-us-yields-fall-20190828-p52leb,2019/08/28,"ASX to open lower, US yields fall","A drop in US Treasury yields pressured bank shares on Wall Street, checking optimism about trade talks between the US and China.",18-04-2021,Timothy Moore
54237f6b52cbbebf25c522f54d480180,https://www.afr.com/markets/equity-markets/asx-to-edge-up-on-trade-hopes-20190827-p52l0l,2019/08/27,ASX to edge up on trade hopes,"An at-least temporary easing of tensions between the US and China has set the stage for a higher open, albeit modestly so.",18-04-2021,Timothy Moore
8750cbdcbd43dc6ad9c81131a8b008ad,https://www.afr.com/markets/equity-markets/asx-set-to-plunge-as-us-china-trade-war-intensifies-20190824-p52kao,2019/08/26,ASX set to plunge as US-China trade war intensifies,"Australian shares are poised to tumble more than 1 per cent to start the week, to a more than two-month low. The Australian dollar is flat.",18-04-2021,Timothy Moore
17c6f9f45a30ee73f0700448e86672e9,https://www.afr.com/markets/equity-markets/asx-poised-to-edge-lower-20190823-p52jxk,2019/08/23,ASX poised to edge lower,"Australian shares appear set to open lower, with all eyes looking toward Jackson Hole, Wyoming for signals on US interest rate policy.",18-04-2021,Timothy Moore
00e38e0481be047a188d33e3a94b77ba,https://www.afr.com/markets/equity-markets/asx-to-rise-fed-bolsters-wall-st-20190822-p52jiv,2019/08/22,"ASX to rise, Fed bolsters Wall St",Australian shares are set to open higher ahead of another round of results. US stocks extend gains on dovish central bank signal.,18-04-2021,Timothy Moore
cbf4351be90b61defa7a8087b602957d,https://www.afr.com/markets/equity-markets/asx-to-slide-wall-st-sinks-on-banks-20190821-p52j4e,2019/08/21,"ASX to slide, Wall St sinks on banks","Australian shares are set to fall as global markets turned defensive with investors waiting the next signals, if not moves, from central bankers.",18-04-2021,Timothy Moore
