date,open,high,low,close
2015/03/31,5846.1,5931.5,5846.1,5891.5
2015/03/30,5919.9,5919.9,5828.1,5846.1
2015/03/27,5879.1,5933.2,5877.1,5919.9
2015/03/26,5973.3,5973.3,5879.1,5879.1
2015/03/25,5969.1,5988.7,5961.5,5973.3
2015/03/24,5956.1,5979.9,5956.1,5969.1
2015/03/23,5975.5,5995.0,5951.5,5956.1
2015/03/20,5945.6,5979.8,5927.9,5975.5
2015/03/19,5842.3,5953.3,5842.3,5950.8
2015/03/18,5842.1,5845.3,5788.6,5842.3
2015/03/17,5797.7,5863.4,5797.7,5842.1
2015/03/16,5814.5,5814.5,5761.6,5797.7
2015/03/13,5850.2,5855.1,5799.0,5814.5
2015/03/12,5793.2,5855.3,5786.3,5850.2
2015/03/11,5824.2,5824.2,5748.7,5793.2
2015/03/10,5821.3,5856.7,5811.7,5824.2
2015/03/09,5898.9,5898.9,5814.7,5821.3
2015/03/06,5904.2,5916.4,5870.7,5898.9
2015/03/05,5901.6,5904.2,5869.2,5904.2
2015/03/04,5933.9,5947.7,5898.1,5901.6
2015/03/03,5958.9,5996.9,5903.2,5933.9
2015/03/02,5928.8,5983.6,5928.8,5958.9
