date,open,high,low,close
2015/08/31,5263.6,5263.6,5159.4,5207.0
2015/08/28,5233.3,5305.0,5228.6,5263.6
2015/08/27,5172.8,5268.8,5172.8,5233.3
2015/08/26,5137.3,5179.2,5051.4,5172.8
2015/08/25,5001.3,5151.7,4928.3,5137.3
2015/08/24,5207.6,5207.6,5001.3,5001.3
2015/08/21,5288.6,5288.6,5171.5,5214.6
2015/08/20,5380.2,5380.2,5276.2,5288.6
2015/08/19,5303.1,5383.2,5303.1,5380.2
2015/08/18,5367.7,5387.8,5303.1,5303.1
2015/08/17,5356.5,5397.0,5356.5,5367.7
2015/08/14,5387.9,5401.9,5351.5,5356.5
2015/08/13,5382.1,5426.2,5382.1,5387.9
2015/08/12,5473.1,5480.5,5364.7,5382.1
2015/08/11,5522.0,5543.2,5463.0,5473.2
2015/08/10,5474.8,5513.0,5458.2,5509.2
2015/08/07,5610.1,5610.1,5474.8,5474.8
2015/08/06,5674.0,5674.0,5588.4,5610.1
2015/08/05,5697.9,5700.6,5640.0,5674.0
2015/08/04,5679.3,5727.7,5659.4,5697.9
2015/08/03,5699.2,5703.9,5670.2,5679.3
