date,open,high,low,close
2015/10/30,5266.9,5266.9,5204.0,5239.4
2015/10/29,5335.2,5353.5,5257.1,5266.9
2015/10/28,5346.2,5354.9,5319.4,5335.2
2015/10/27,5348.0,5355.8,5339.7,5346.2
2015/10/26,5351.6,5384.8,5346.5,5348.0
2015/10/23,5263.8,5374.5,5263.8,5351.6
2015/10/22,5248.3,5264.7,5217.6,5263.8
2015/10/21,5235.6,5260.0,5195.4,5248.3
2015/10/20,5269.7,5269.7,5228.7,5235.6
2015/10/19,5268.2,5294.0,5254.9,5269.7
2015/10/16,5230.0,5294.3,5230.0,5268.2
2015/10/15,5197.3,5238.9,5197.3,5230.0
2015/10/14,5202.9,5202.9,5164.2,5197.3
2015/10/13,5232.9,5232.9,5173.3,5202.9
2015/10/12,5279.7,5279.8,5225.3,5232.9
2015/10/09,5210.4,5284.0,5210.4,5279.7
2015/10/08,5197.9,5256.0,5197.9,5210.4
2015/10/07,5167.4,5197.9,5136.3,5197.9
2015/10/06,5151.1,5220.0,5151.1,5167.4
2015/10/05,5052.0,5153.6,5052.0,5150.5
2015/10/02,5112.1,5119.2,5042.8,5052.0
2015/10/01,5021.7,5116.7,5021.7,5112.1
