date,open,high,low,close
2015/09/30,4918.4,5022.0,4918.4,5021.6
2015/09/29,5098.8,5098.8,4918.4,4918.4
2015/09/28,5042.1,5113.5,5031.8,5113.5
2015/09/25,5071.7,5116.3,5036.1,5042.1
2015/09/24,4998.1,5071.7,4998.1,5071.7
2015/09/23,5103.6,5103.6,4988.8,4998.1
2015/09/22,5066.2,5125.0,5066.2,5103.6
2015/09/21,5170.5,5170.5,5027.4,5066.2
2015/09/18,5146.8,5195.0,5093.2,5170.5
2015/09/17,5098.9,5194.0,5098.9,5146.8
2015/09/16,5018.4,5099.0,5018.4,5098.9
2015/09/15,5096.5,5103.5,5017.8,5018.4
2015/09/14,5071.1,5132.4,5068.9,5096.5
2015/09/11,5095.0,5116.1,5053.7,5071.1
2015/09/10,5221.1,5221.1,5088.7,5095.0
2015/09/09,5115.2,5221.1,5115.2,5221.1
2015/09/08,5030.4,5115.2,5030.4,5115.2
2015/09/07,5040.6,5046.3,4973.4,5030.4
2015/09/04,5036.3,5069.2,4995.6,5040.6
2015/09/03,5101.5,5175.3,5027.8,5027.8
2015/09/02,5096.4,5103.9,5015.0,5101.5
2015/09/01,5207.0,5214.0,5091.0,5096.4
