date,open,high,low,close
2015/02/27,5908.5,5944.8,5874.8,5928.8
2015/02/26,5944.9,5944.9,5900.0,5908.5
2015/02/25,5927.0,5955.5,5914.5,5944.9
2015/02/24,5908.0,5930.4,5884.8,5927.0
2015/02/23,5881.5,5915.8,5869.2,5908.0
2015/02/20,5904.2,5910.8,5872.9,5881.5
2015/02/19,5915.7,5946.8,5889.5,5904.2
2015/02/18,5858.2,5915.7,5845.6,5915.7
2015/02/17,5888.7,5888.7,5844.8,5858.2
2015/02/16,5877.5,5893.4,5841.9,5888.7
2015/02/13,5743.6,5893.5,5743.6,5877.5
2015/02/12,5769.1,5790.5,5739.8,5743.6
2015/02/11,5800.6,5818.9,5757.4,5769.1
2015/02/10,5814.9,5819.4,5781.2,5800.6
2015/02/09,5820.2,5820.2,5779.6,5814.9
2015/02/06,5811.0,5850.9,5809.5,5820.2
2015/02/05,5777.3,5819.1,5757.9,5811.0
2015/02/04,5707.4,5805.1,5707.4,5777.3
2015/02/03,5625.3,5717.5,5625.3,5707.4
2015/02/02,5588.3,5639.4,5588.3,5625.3
