date,open,high,low,close
2015/04/30,5838.6,5838.6,5749.9,5790.0
2015/04/29,5948.5,5948.5,5838.6,5838.6
2015/04/28,5982.7,5984.2,5948.5,5948.5
2015/04/27,5933.3,5985.6,5933.3,5982.7
2015/04/24,5844.8,5935.0,5844.8,5933.3
2015/04/23,5837.5,5849.1,5825.9,5844.8
2015/04/22,5872.3,5873.8,5818.3,5837.5
2015/04/21,5833.1,5888.5,5833.1,5872.3
2015/04/20,5877.9,5877.9,5807.8,5833.1
2015/04/17,5947.5,5947.5,5869.5,5877.9
2015/04/16,5908.4,5970.8,5908.4,5947.5
2015/04/15,5946.6,5958.9,5893.7,5908.4
2015/04/14,5960.3,5960.3,5929.2,5946.6
2015/04/13,5968.4,5996.4,5959.5,5960.3
2015/04/10,5932.2,5968.4,5926.0,5968.4
2015/04/09,5960.7,5964.6,5930.5,5932.2
2015/04/08,5926.0,5974.6,5926.0,5960.7
2015/04/07,5898.6,5981.7,5898.6,5926.0
2015/04/02,5860.8,5907.4,5860.8,5898.6
2015/04/01,5891.5,5891.5,5843.9,5860.8
