date,open,high,low,close
2015/05/29,5713.1,5803.0,5713.1,5777.2
2015/05/28,5725.3,5745.8,5691.9,5713.1
2015/05/27,5773.4,5773.4,5716.0,5725.3
2015/05/26,5721.5,5775.3,5721.5,5773.4
2015/05/25,5664.7,5733.3,5664.7,5721.5
2015/05/22,5662.3,5692.1,5655.1,5664.7
2015/05/21,5610.3,5665.8,5610.3,5662.3
2015/05/20,5615.5,5625.6,5574.6,5610.3
2015/05/19,5658.9,5673.3,5611.2,5615.5
2015/05/18,5735.5,5735.5,5659.2,5659.2
2015/05/15,5696.6,5747.0,5696.6,5735.5
2015/05/14,5715.1,5715.1,5663.5,5696.6
2015/05/13,5674.7,5717.1,5668.6,5715.1
2015/05/12,5627.6,5685.0,5616.0,5674.7
2015/05/11,5634.6,5698.7,5622.8,5625.2
2015/05/08,5645.7,5689.1,5634.6,5634.6
2015/05/07,5692.2,5692.2,5606.7,5645.7
2015/05/06,5737.6,5826.5,5692.2,5692.2
2015/05/05,5827.5,5901.8,5802.2,5826.5
2015/05/04,5814.4,5846.6,5793.0,5827.5
2015/05/01,5790.0,5825.1,5769.6,5814.4
