date,open,high,low,close
2013/12/31,5356.8,5367.4,5338.9,5352.2
2013/12/30,5324.1,5356.8,5324.1,5356.8
2013/12/27,5327.2,5365.3,5319.7,5324.1
2013/12/24,5291.9,5329.7,5291.9,5327.2
2013/12/23,5265.2,5293.5,5257.4,5291.9
2013/12/20,5202.2,5265.2,5202.2,5265.2
2013/12/19,5096.1,5202.2,5096.1,5202.2
2013/12/18,5103.2,5115.6,5093.3,5096.1
2013/12/17,5089.6,5134.7,5084.3,5103.2
2013/12/16,5098.4,5101.2,5059.7,5089.6
2013/12/13,5062.5,5098.4,5047.5,5098.4
2013/12/12,5104.3,5115.7,5028.2,5062.5
2013/12/11,5137.9,5142.0,5104.2,5104.2
2013/12/10,5144.4,5185.4,5140.7,5143.6
2013/12/09,5186.0,5207.6,5133.5,5144.4
2013/12/06,5198.0,5198.6,5154.6,5186.0
2013/12/05,5273.8,5276.7,5198.0,5198.0
2013/12/04,5256.1,5278.3,5227.6,5273.8
2013/12/03,5279.5,5283.8,5253.2,5256.1
2013/12/02,5320.0,5332.7,5269.5,5279.5
