date,open,high,low,close
2013/09/30,5307.1,5307.1,5218.9,5218.9
2013/09/27,5294.5,5314.3,5294.5,5307.1
2013/09/26,5275.9,5294.5,5249.3,5294.5
2013/09/25,5234.2,5283.8,5230.5,5275.9
2013/09/24,5252.5,5252.5,5217.9,5234.2
2013/09/23,5276.7,5276.7,5227.4,5252.5
2013/09/20,5295.5,5295.5,5268.8,5276.7
2013/09/19,5238.2,5300.1,5238.2,5295.5
2013/09/18,5251.2,5254.5,5227.7,5238.1
2013/09/17,5248.0,5263.4,5227.6,5251.2
2013/09/16,5219.6,5266.1,5219.6,5248.0
2013/09/13,5242.5,5242.5,5208.2,5219.6
2013/09/12,5234.4,5252.1,5228.9,5242.5
2013/09/11,5201.2,5234.4,5201.2,5234.4
2013/09/10,5181.5,5212.4,5181.5,5201.2
2013/09/09,5145.0,5181.5,5145.0,5181.5
2013/09/06,5142.5,5156.9,5115.1,5145.0
2013/09/05,5161.6,5172.1,5116.4,5142.5
2013/09/04,5196.6,5196.6,5152.7,5161.6
2013/09/03,5188.3,5207.7,5187.7,5196.6
2013/09/02,5135.0,5191.1,5126.6,5188.3
