date,open,high,low,close
2016/02/29,4880.0,4925.7,4878.8,4880.9
2016/02/26,4881.2,4897.1,4838.3,4880.0
2016/02/25,4875.0,4902.0,4844.3,4881.2
2016/02/24,4979.6,4979.6,4861.9,4875.0
2016/02/23,5001.2,5035.6,4969.4,4979.6
2016/02/22,4952.8,5007.4,4949.2,5001.2
2016/02/19,4992.0,4992.0,4937.0,4952.8
2016/02/18,4882.1,4992.6,4882.1,4992.0
2016/02/17,4910.0,4926.3,4869.7,4882.1
2016/02/16,4843.5,4910.0,4814.1,4910.0
2016/02/15,4765.3,4853.9,4765.3,4843.5
2016/02/12,4821.1,4821.1,4760.3,4765.3
2016/02/11,4775.7,4821.1,4770.7,4821.1
2016/02/10,4832.1,4852.4,4706.7,4775.7
2016/02/09,4975.4,4975.4,4826.9,4832.1
2016/02/08,4976.2,4980.0,4925.8,4975.4
2016/02/05,4980.4,4983.3,4932.9,4976.2
2016/02/04,4876.8,4989.4,4876.8,4980.4
2016/02/03,4993.3,4993.3,4873.6,4876.8
2016/02/02,5043.6,5045.4,4982.2,4993.3
2016/02/01,5005.5,5073.0,5005.5,5043.6
