date,open,high,low,close
2016/08/31,5478.3,5478.3,5412.6,5433.0
2016/08/30,5469.2,5504.0,5469.2,5478.3
2016/08/29,5515.5,5516.7,5452.3,5469.2
2016/08/26,5541.9,5544.4,5513.7,5515.5
2016/08/25,5561.7,5562.4,5535.4,5541.9
2016/08/24,5553.8,5569.1,5552.5,5561.7
2016/08/23,5515.1,5574.0,5515.1,5553.8
2016/08/22,5526.7,5537.4,5508.7,5515.1
2016/08/19,5507.8,5533.1,5504.5,5526.7
2016/08/18,5535.0,5546.0,5498.7,5507.8
2016/08/17,5532.0,5537.9,5506.7,5535.0
2016/08/16,5540.0,5549.8,5530.1,5532.0
2016/08/15,5530.9,5545.2,5510.8,5540.0
2016/08/12,5508.0,5549.1,5506.2,5530.9
2016/08/11,5543.7,5543.7,5483.7,5508.0
2016/08/10,5552.5,5552.5,5513.2,5543.7
2016/08/09,5537.8,5553.8,5536.2,5552.5
2016/08/08,5497.4,5549.6,5497.4,5537.8
2016/08/05,5475.8,5512.5,5475.8,5497.4
2016/08/04,5465.7,5509.2,5465.7,5475.8
2016/08/03,5539.3,5539.3,5465.7,5465.7
2016/08/02,5587.4,5592.1,5539.3,5540.5
2016/08/01,5562.4,5611.2,5562.4,5587.4
