date,open,high,low,close
2016/03/31,5010.3,5098.2,5010.3,5082.8
2016/03/30,5004.5,5058.8,4989.9,5010.3
2016/03/29,5084.2,5095.7,4998.5,5004.5
2016/03/24,5142.3,5142.3,5069.2,5084.2
2016/03/23,5166.6,5166.6,5124.0,5142.3
2016/03/22,5161.5,5181.6,5152.6,5166.6
2016/03/21,5183.1,5195.7,5148.6,5166.6
2016/03/18,5168.2,5216.2,5168.2,5183.1
2016/03/17,5119.0,5193.5,5119.0,5168.2
2016/03/16,5111.4,5122.4,5088.2,5119.0
2016/03/15,5185.5,5185.5,5106.5,5111.4
2016/03/14,5166.4,5214.0,5166.4,5185.5
2016/03/11,5150.1,5181.6,5118.5,5166.4
2016/03/10,5157.2,5177.2,5149.7,5150.1
2016/03/09,5108.0,5157.2,5081.9,5157.2
2016/03/08,5142.8,5182.5,5103.4,5108.0
2016/03/07,5090.0,5151.7,5090.0,5142.8
2016/03/04,5081.1,5105.0,5081.1,5090.0
2016/03/03,5021.2,5081.1,5021.2,5081.1
2016/03/02,4922.3,5047.0,4922.3,5021.2
2016/03/01,4880.9,4931.7,4868.1,4922.3
