date,open,high,low,close
2016/09/30,5471.3,5471.3,5417.7,5435.9
2016/09/29,5412.4,5473.3,5412.4,5471.3
2016/09/28,5405.9,5435.0,5399.1,5412.4
2016/09/27,5431.4,5431.4,5372.3,5405.9
2016/09/26,5431.3,5436.1,5407.6,5431.4
2016/09/23,5374.5,5434.3,5373.9,5431.3
2016/09/22,5339.6,5391.9,5339.6,5374.5
2016/09/21,5303.6,5345.5,5303.1,5339.6
2016/09/20,5294.8,5307.6,5276.3,5303.6
2016/09/19,5296.7,5301.2,5273.0,5294.8
2016/09/16,5239.9,5306.1,5239.9,5296.7
2016/09/15,5227.7,5242.5,5204.0,5239.9
2016/09/14,5207.8,5230.6,5192.2,5227.7
2016/09/13,5219.6,5276.1,5207.8,5207.8
2016/09/12,5339.2,5339.2,5215.0,5219.6
2016/09/09,5385.8,5385.8,5332.4,5339.2
2016/09/08,5424.2,5424.2,5358.0,5385.8
2016/09/07,5413.6,5440.2,5410.6,5424.2
2016/09/06,5429.6,5430.3,5404.4,5413.6
2016/09/05,5372.8,5431.1,5372.8,5429.6
2016/09/02,5415.6,5418.9,5361.7,5372.8
2016/09/01,5433.0,5433.0,5405.7,5415.6
