date,open,high,low,close
2016/10/31,5283.8,5329.1,5277.7,5317.7
2016/10/28,5295.5,5311.4,5261.4,5283.8
2016/10/27,5359.8,5374.2,5295.5,5295.5
2016/10/26,5442.8,5442.8,5340.7,5359.8
2016/10/25,5408.5,5455.7,5407.7,5442.8
2016/10/24,5430.3,5430.3,5377.4,5408.5
2016/10/21,5442.1,5446.9,5410.8,5430.3
2016/10/20,5435.4,5457.9,5433.1,5442.1
2016/10/19,5410.8,5438.6,5410.8,5435.4
2016/10/18,5388.7,5417.5,5386.1,5410.8
2016/10/17,5434.0,5441.2,5388.7,5388.7
2016/10/14,5435.5,5447.2,5430.3,5434.0
2016/10/13,5474.6,5474.6,5420.8,5435.5
2016/10/12,5479.8,5479.8,5433.6,5474.6
2016/10/11,5475.4,5498.0,5474.4,5479.8
2016/10/10,5467.4,5494.7,5467.4,5475.4
2016/10/07,5483.0,5493.1,5457.2,5467.4
2016/10/06,5452.9,5485.8,5452.9,5483.0
2016/10/05,5484.0,5484.0,5439.8,5452.9
2016/10/04,5478.5,5484.0,5448.3,5484.0
2016/10/03,5435.9,5492.1,5435.9,5478.5
