date,open,high,low,close
2016/04/29,5225.4,5257.1,5210.5,5252.2
2016/04/28,5187.7,5239.3,5187.7,5225.4
2016/04/27,5220.6,5281.6,5179.5,5187.7
2016/04/26,5236.4,5247.3,5211.4,5220.6
2016/04/22,5272.7,5273.5,5226.2,5236.4
2016/04/21,5216.0,5279.9,5216.0,5272.7
2016/04/20,5188.8,5232.7,5188.8,5216.0
2016/04/19,5137.1,5219.0,5137.1,5188.8
2016/04/18,5157.5,5157.6,5118.5,5137.1
2016/04/15,5118.5,5157.5,5111.7,5157.5
2016/04/14,5054.7,5118.6,5054.7,5118.6
2016/04/13,4975.6,5054.7,4975.6,5054.7
2016/04/12,4931.5,4977.2,4927.3,4975.6
2016/04/11,4937.6,4943.2,4910.8,4931.5
2016/04/08,4960.9,4960.9,4893.5,4937.6
2016/04/07,4945.9,4984.9,4945.1,4964.1
2016/04/06,4924.4,4958.2,4906.3,4945.9
2016/04/05,4995.3,4995.3,4909.1,4924.4
2016/04/04,4999.4,5046.3,4995.3,4995.3
2016/04/01,5082.8,5082.8,4976.3,4999.4
